Clasicos en 2043, exposicion colectiva de ilustracion;Exposicion;07/11/2018;30/11/2018;10;Espanyol;Bilbao
Clasicos excentricos;Concierto;03/11/2018;03/11/2018;9;Espanyol;Pamplona/Irunya
Claude Labat Etxea;Conferencia;18/05/2018;18/05/2018;27;Euskera;Larressore
Claude Labat Hagunaren zurrumurrua eta itsasoko mitologia;Conferencia;13/09/2018;13/09/2018;15;Euskera;Guethary
Claude Labat olentzero;Conferencia;21/12/2018;21/12/2018;10;Euskera;Biarritz
Claude Labat Sorginkeria;Conferencia;09/10/2018;09/10/2018;15;Euskera;Saint-Pee-sur-Nivelle
Claude Labat Uraren mitologia, bi munduren arteko zubi bat;Conferencia;19/05/2018;19/05/2018;27;Euskera;Saint-Palais
Claude Labat: Etxearekiko debozioak zer gordetzen duen;Conferencia;17/02/2018;17/02/2018;35;Euskera;Hendaye
Claudia;Teatro;18/11/2018;18/11/2018;12;Espanyol;Santurtzi
Claudia;Teatro;01/03/2018;01/03/2018;22;Espanyol;Vitoria-Gasteiz
Claudia;Teatro;07/03/2018;07/03/2018;9;Espanyol;Donostia / San Sebastian
Cletaren ametsa;Actividad infantil;24/02/2018;24/02/2018;34;Euskera;Markina-Xemein
Clown Zorrotza 2018;Festivales (Gazteinformazioa);03/05/2018;05/05/2018;Gratis;Espanyol;Bilbao
Clown, el placer de ser ridiculo, curso impartido por Pablo Ibarluzea;Curso-taller;30/03/2018;01/04/2018;18;Espanyol;Durango
Club de Lectura;Conferencia;25/09/2018;25/09/2018;Gratis;Espanyol;Bilbao
Club de lectura;otros;22/09/2018;22/09/2018;15;Espanyol;Vitoria-Gasteiz
Club de lectura facil;otros;26/11/2018;26/11/2018;10;Espanyol;Legazpi
Club de lectura facil;otros;19/11/2018;19/11/2018;10;Espanyol;Legazpi
Club de lectura facil;otros;12/11/2018;12/11/2018;10;Euskera;Legazpi
Club de lectura facil;otros;05/11/2018;05/11/2018;10;Euskera;Legazpi
Club de lectura: Conferencia de Uxue Alberdi;Conferencia;05/06/2018;05/06/2018;27;Espanyol;Abadinyo
Club de literatura en castellano;otros;28/11/2018;28/11/2018;10;Espanyol;Legazpi
Club de literatura en euskara;otros;06/11/2018;06/11/2018;10;Euskera;Legazpi
Club de Literatura en Euskera: Hitzontziak de Xabier Montoia;otros;09/10/2018;09/10/2018;15;Euskera;Legazpi
Club Le Larraskito: Sesion especial en colaboracion con AMEE;Concierto;10/11/2018;10/11/2018;6;Euskera / Espanyol;Bilbao
Club Le Larraskito: Sesion especial en colaboracion con AMEE;Concierto;11/11/2018;11/11/2018;Gratis;Euskera / Espanyol;Bilbao
Club llarraskito: Daniel Huertas Ferrer + Janneke Van Der Putten;Concierto;22/09/2018;22/09/2018;6;Euskera / Espanyol;Bilbao
Coaching Comedy Show;Teatro;05/10/2018;05/10/2018;22;Espanyol;Bilbao
Cobra + Funeral Sun;Concierto;13/12/2018;13/12/2018;12;Ingles;Bilbao
Cobra + Kokein;Concierto;16/06/2018;16/06/2018;6;Euskera;Zaldibar
Cocinando magia;Actividad infantil;17/03/2018;17/03/2018;18;Espanyol;Pamplona/Irunya
Cocinar la pintura. Tecnicas y procedimientos;Curso-taller;29/12/2018;29/12/2018;6;Espanyol;Vitoria-Gasteiz
Cocnierto con motivo del 750 aniversario de Bergara;Concierto;28/09/2018;28/09/2018;Gratis;Espanyol;Bergara
Coco;Actividad infantil;21/10/2018;21/10/2018;40;Espanyol;Urnieta
Coco Montoya;Concierto;21/07/2018;21/07/2018;22;Espanyol;Getxo
Cocoos;Actividad infantil;24/11/2018;25/11/2018;10;Espanyol;Vitoria-Gasteiz
Coda en Movimiento 2018;Festivales (Gazteinformazioa);25/01/2018;27/01/2018;35;Espanyol;Pamplona/Irunya
Codigo Atenea;Teatro;04/03/2018;04/03/2018;6;Espanyol;Lezo
Codigo continuo, exposicion de pinturas de Gonzalo Sicre;Exposicion;10/05/2018;15/06/2018;27;Espanyol;Bilbao
Coleccion de belenes II, exposicion de Emma Lopez Lorente;Exposicion;10/12/2018;10/01/2019;10;Espanyol;Portugalete
Coleccion de caprichos, exposicion de pintura de Ramon de la Fuente;Exposicion;12/04/2018;09/05/2018;18;Espanyol;Getxo
Coleccion, exposicion de pintura del artista Xabier Anunzibai;Exposicion;28/02/2018;15/04/2018;35;Espanyol;Donostia / San Sebastian
Colgando de un hilo;Teatro;27/11/2018;27/11/2018;10;Espanyol;ordizia
Collagraph con Elena Setien;Curso-taller;03/09/2018;13/09/2018;Gratis;Espanyol;Donostia / San Sebastian
College;Proyeccion audiovisual;21/10/2018;21/10/2018;15;Espanyol;Donostia / San Sebastian
Colonias de navidad;Actividad infantil;31/12/2018;04/01/2019;Gratis;Euskera / Espanyol;Bilbao
Colonias de navidad;Actividad infantil;24/12/2018;28/12/2018;Gratis;Euskera / Espanyol;Bilbao
Coloquio con Asisko Urmeneta, en relacion a Gartxot;Conferencia;02/06/2018;02/06/2018;27;Euskera;Lezo
Coloquio en torno a la publicacion Buruz buru;Conferencia;07/12/2018;07/12/2018;10;Euskera;Durango
Coloquio en torno al libro Berriak jaio ginen;Conferencia;16/10/2018;16/10/2018;15;Euskera;Elorrio
Coloquio en torno al libro Berriak jaio ginen con Jon Maia;Conferencia;10/10/2018;10/10/2018;15;Euskera;Estella-Lizarra
Coloquio en torno al libro Gelditu zaitezte gurekin de Ana Malagon;Conferencia;27/10/2018;27/10/2018;10;Euskera;ondarroa
Color Politics, exposiciçon de Inyaki Domingo;Exposicion;17/05/2018;08/07/2018;27;Espanyol;Vitoria-Gasteiz
Colores de monstruo;Actividad infantil;24/06/2018;24/06/2018;Gratis;Euskera;Eibar
Colores y luces del Bajo Bidasoa, exposicion de Rudy;Exposicion;01/11/2018;08/12/2018;15;Espanyol;Irun
Comandante Twin;Concierto;16/03/2018;16/03/2018;22;Espanyol;Bilbao
Comeback Kid + Nasty;Concierto;31/01/2018;31/01/2018;22;Ingles;Bilbao
Comedia Aquilana;Teatro;29/07/2018;29/07/2018;22;Espanyol;olite/Erriberri
Comedia de amores, amorios y amantes;Teatro;08/02/2018;08/02/2018;35;Espanyol;Zizur Mayor/Zizur Nagusia
Comedia de amores, amorios y amantes;Teatro;19/01/2018;19/01/2018;9;Espanyol;Noain (Valle de Erlorz)/Noain (Elortzibar)
Comedia de amores, amorios y amantes;Teatro;16/02/2018;16/02/2018;9;Espanyol;Lodosa
Comediante;Teatro;28/12/2018;28/12/2018;Gratis;Espanyol;Bilbao
Comedy Zoo;Teatro;04/05/2018;04/05/2018;22;Espanyol;Zalla
Comida para perro;Teatro;17/03/2018;17/03/2018;9;Espanyol;Gernika-Lumo
Comida para perro;Teatro;25/01/2018;25/01/2018;Gratis;Espanyol;Bilbao
Coming back as a man;Teatro;18/02/2018;18/02/2018;12;Espanyol;Bilbao
Comisariado de exposiciones  (online);Curso-taller;29/10/2018;07/12/2018;40;Espanyol;Usurbil
Como autoeditar tus libros;Conferencia;17/10/2018;17/10/2018;Gratis;Espanyol;Vitoria-Gasteiz
Como hace 3000 anyos..., con Hector Alterio;Teatro;22/09/2018;22/09/2018;22;Espanyol;Getxo
Como hemos cambiado. 25 anyos de anillo verde;Exposicion;19/12/2018;25/03/2019;Gratis;Espanyol;Vitoria-Gasteiz
Como las cenizas para el fuego;Teatro;29/07/2018;29/07/2018;34;Espanyol;olite/Erriberri
Como las cenizas para el fuego;Teatro;28/07/2018;28/07/2018;34;Espanyol;olite/Erriberri
Como las cenizas para el fuego;Teatro;03/08/2018;03/08/2018;34;Espanyol;olite/Erriberri
Como ninyos;Teatro;10/11/2018;10/11/2018;8;Espanyol;Alegria-Dulantzi
CoMo PREPARAR UN BUEN DoSSIER;Curso-taller;12/11/2018;13/11/2018;12;Espanyol;Huarte/Uharte
Como un viento helado;Teatro;17/11/2018;17/11/2018;12;Espanyol;onyati
Como un viento helado;Teatro;23/11/2018;23/11/2018;22;Espanyol;Leioa
Como un viento helado;Teatro;10/10/2018;10/10/2018;22;Espanyol;Vitoria-Gasteiz
Como un viento helado;Teatro;06/10/2018;07/10/2018;22;Espanyol;Donostia / San Sebastian
Como un viento helado;Teatro;19/10/2018;19/10/2018;9;Espanyol;Bilbao
Como una cabra;Actividad infantil;14/06/2018;14/06/2018;Gratis;Espanyol;Aretxabaleta
Compagnia Baccalà: PSS PSS;Teatro;11/08/2018;11/08/2018;22;Espanyol;Asparrena
Companyia de Danza Herve Koubi: Les Nuits Barbares;Danza;28/08/2018;28/08/2018;14;Espanyol;Donostia / San Sebastian
Companyia flamenca de angela Carbajo: Arenera;Danza;22/09/2018;22/09/2018;15;Espanyol;Bilbao
Comparsa de domingo de carnaval: Zuberoako maskarada;Curso-taller;01/12/2018;01/12/2018;10;Euskera;Legazpi
Compuestos 2.0, exposicion de Uxue Lopez;Exposicion;26/10/2018;23/11/2018;15;Espanyol;Bilbao
Compulsion;Proyeccion audiovisual;07/11/2018;08/11/2018;34;Espanyol;Bilbao
Comunicado de muerte;Teatro;07/10/2018;07/10/2018;15;Espanyol;Elgeta
Comunicado de muerte;Teatro;12/01/2018;12/01/2018;9;Espanyol;Bilbao
CoN - SU - MISMo;Exposicion;28/11/2018;28/11/2018;Gratis;Espanyol;Vitoria-Gasteiz
Con amor, Simon;Proyeccion audiovisual;28/10/2018;28/10/2018;10;Espanyol;Legazpi
Con lo bien que estabamos;Teatro;15/12/2018;15/12/2018;12;Espanyol;Cintruenigo
Con lo bien que estabamos;Teatro;14/12/2018;14/12/2018;12;Espanyol;Tafalla
Con Machado...  Verso a Verso;otros;30/11/2018;30/11/2018;Gratis;Espanyol;Getxo
Con mi magia y tu imaginacion;Teatro;22/02/2018;22/02/2018;Gratis;Espanyol;Donostia / San Sebastian
Con mi magia y tu imaginacion;Teatro;23/02/2018;23/02/2018;Gratis;Espanyol;Donostia / San Sebastian
Con mi magia y tu imaginacion;Teatro;24/02/2018;24/02/2018;Gratis;Espanyol;Donostia / San Sebastian
Con voz de mujer;Concierto;19/10/2018;19/10/2018;6;Euskera / Espanyol;Zalla
Con X de Banjo;Concierto;02/03/2018;02/03/2018;Gratis;Espanyol;Donostia / San Sebastian
Concerto a tempo dumore;Actividad infantil;27/12/2018;27/12/2018;9;Espanyol;Pamplona/Irunya
Conchas;Actividad infantil;18/11/2018;18/11/2018;9;Espanyol;Vitoria-Gasteiz
Concierto acusmatico itinerante;Concierto;26/10/2018;26/10/2018;Gratis;Espanyol;Donostia / San Sebastian
Concierto barroco a acargo de las corales Kantaka, Urmaiz y Ezkio-Itsaso;Concierto;17/11/2018;17/11/2018;6;Euskera;Lazkao
Concierto benefico de la orquesta Taupadak;Concierto;07/01/2018;07/01/2018;14;Espanyol;Irun
Concierto con la coral juvenil Leioa Kantika Korala;Concierto;14/12/2018;14/12/2018;10;Euskera / Espanyol;Portugalete
Concierto coral;Concierto;17/03/2018;17/03/2018;Gratis;Euskera;Lezo
Concierto Coral con el Coro Zankueta;Concierto;20/05/2018;20/05/2018;27;Espanyol;Amurrio
Concierto coral de Navidad;Concierto;23/12/2018;23/12/2018;Gratis;Espanyol;Barakaldo
Concierto coral: 40 aniversario de Andra Mari Korala de Gernika;Concierto;26/05/2018;26/05/2018;Gratis;Espanyol;Gernika-Lumo
Concierto Coral: Beltza Gorri + Sutargi;Concierto;24/03/2018;24/03/2018;18;Euskera;Lezo
Concierto Coral: Euskeria abesbatza + Schola Cantorum txiki-gazte abesbatza + Sorozabal abesbatza;Concierto;26/05/2018;26/05/2018;27;Espanyol;Portugalete
Concierto Coral: orfeon de Urioste y Sorozabal abesbatza;Concierto;15/12/2018;15/12/2018;10;Euskera;Portugalete
Concierto country: Trio Jim Beans;Concierto;17/03/2018;17/03/2018;Gratis;Espanyol;Lezo
Concierto de Alumnos del Curso Internacional de organo Romantico;Concierto;10/08/2018;10/08/2018;Gratis;Espanyol;Donostia / San Sebastian
Concierto de Aranjuez;Concierto;13/01/2018;13/01/2018;35;Espanyol;Donostia / San Sebastian
Concierto de Aranjuez;Concierto;04/04/2018;04/04/2018;40;Espanyol;Bilbao
Concierto de Bossa Nova y Jazz;Concierto;29/09/2018;29/09/2018;Gratis;Espanyol;Vitoria-Gasteiz
Concierto de Carnaval de la Banda de Musica de Salvatierra;Concierto;06/02/2018;06/02/2018;35;Espanyol;Agurain/Salvatierra
Concierto de clausura de la exposicion Winterreise;Concierto;02/03/2018;02/03/2018;Gratis;Espanyol;Bilbao
Concierto de combo, folk y rock;Concierto;16/03/2018;16/03/2018;Gratis;Euskera;Lezo
Concierto de Coros;Concierto;24/03/2018;24/03/2018;Gratis;Euskera;Lezo
Concierto de fin de curso 2017-2018 de la Escuela Municipal de Musica Luis Aramburu de Vitoria-Gasteiz;Concierto;20/06/2018;20/06/2018;6;Espanyol;Vitoria-Gasteiz
Concierto de fin de curso de la Escuela de Musica Juan Bautista Gisasola;Concierto;16/05/2018;16/05/2018;34;Euskera;Eibar
Concierto de Guitarra;Concierto;23/03/2018;23/03/2018;Gratis;Euskera / Espanyol;Gernika-Lumo
Concierto de guitarra clasica y mandolina;Concierto;30/11/2018;30/11/2018;10;Espanyol;Deba
Concierto de Jon Mantxi;Concierto;13/07/2018;13/07/2018;Gratis;Espanyol;Zumaia
Concierto de Jovenes Txistularis de alava 2018;Concierto;19/05/2018;19/05/2018;27;Espanyol;Labastida/Bastida
Concierto de la Banda de Musica con motivo de Santa Cecilia;Concierto;17/11/2018;17/11/2018;Gratis;Euskera;Lezo
Concierto de la Banda Municipal de Txistularis de San Sebastian;Concierto;02/12/2018;02/12/2018;Gratis;Euskera;Donostia / San Sebastian
Concierto de la Banda Municipal de Txistularis de San Sebastian;Concierto;16/12/2018;16/12/2018;Gratis;Euskera / Espanyol;Donostia / San Sebastian
Concierto de la Banda Municipal de Txistularis de San Sebastian;Concierto;09/12/2018;09/12/2018;Gratis;Euskera / Espanyol;Donostia / San Sebastian
Concierto de la Banda Municipal de Txistularis de San Sebastian;Concierto;25/11/2018;25/11/2018;Gratis;Euskera / Espanyol;Donostia / San Sebastian
Concierto de la Banda Municipal de Txistularis de San Sebastian;Concierto;16/12/2018;16/12/2018;Gratis;Euskera / Espanyol;Donostia / San Sebastian
Concierto de la orquesta Sinfonica de Acordeones de Bilbao;Concierto;02/11/2018;02/11/2018;Gratis;Espanyol;Balmaseda
Concierto de las corales Txinpirin y Zarautz Txiki;Concierto;21/06/2018;21/06/2018;27;Espanyol;Zarautz
Concierto de las corales Zariagaz y Zariatxo;Concierto;09/11/2018;09/11/2018;6;Euskera;Lazkao
Concierto de los Ensembles del Conservatorio Superior de Musica de Navarra;Concierto;12/05/2018;12/05/2018;Gratis;Espanyol;Valle de Egues/Eguesibar
Concierto de Musica Antigua del grupo All´Antica Musika: Monteverdi y su epoca;Concierto;15/12/2018;15/12/2018;Gratis;Espanyol;Bilbao
Concierto de musica barroca del alumnado del conservatorio Juan Crisostomo de Arriaga,;Concierto;20/03/2018;20/03/2018;Gratis;Espanyol;Bilbao
Concierto de musica de camara;Concierto;19/04/2018;19/04/2018;18;Espanyol;Azpeitia
Concierto de Navidad;Concierto;22/12/2018;22/12/2018;9;Euskera;Bergara
Concierto de Navidad de Hondarribiko Musika Banda;Concierto;16/12/2018;16/12/2018;Gratis;Espanyol;Hondarribia
Concierto de navidad de la Banda Municipal de Musica de Portugalete;Concierto;21/12/2018;21/12/2018;10;Espanyol;Portugalete
Concierto de Navidad de la coral Goiargi;Concierto;23/12/2018;23/12/2018;10;Euskera;Zumarraga
Concierto de Navidad de la orquesta Barroco de San Sebastian y el ochote Karnaba;Concierto;23/12/2018;23/12/2018;Gratis;Euskera;Donostia / San Sebastian
Concierto de Navidad de las agrupaciones de la Escuela de Musica de Baranyain;Concierto;20/12/2018;20/12/2018;6;Espanyol;Baranyain/Baranyain
Concierto de Navidad de Musika Eskola;Concierto;21/12/2018;21/12/2018;34;Euskera;Bergara
Concierto de Navidad de Zumarragako Musika Banda;Concierto;23/12/2018;23/12/2018;10;Euskera;Zumarraga
Concierto de Navidad: Banda Municipal de Musica de Bilbao + Toti Martinez de Lezea + Coro Ahotsak;Concierto;19/12/2018;19/12/2018;34;Espanyol;Bilbao
Concierto de organo de Loreto Fernandez Imaz;Concierto;24/11/2018;24/11/2018;10;Espanyol;Zestoa
Concierto de organo de Myriam Ulanga;Concierto;24/05/2018;24/05/2018;27;Espanyol;Tolosa
Concierto de organo y txistu;Concierto;20/03/2018;20/03/2018;35;Espanyol;Usurbil
Concierto de organo y txistu;Concierto;24/11/2018;24/11/2018;Gratis;Euskera;Andoain
Concierto de organo: Esteban Landart;Concierto;08/07/2018;08/07/2018;20;Espanyol;Zumaia
Concierto de organo: Joan Luis Atxega;Concierto;12/03/2018;12/03/2018;18;Espanyol;Usurbil
Concierto de organo: Klaus Van den Kerhoff;Concierto;07/08/2018;07/08/2018;Gratis;Euskera;Tolosa
Concierto de organo: Loriane Llorca;Concierto;06/10/2018;06/10/2018;Gratis;Espanyol;Balmaseda
Concierto de piano de Jianing Kong;Concierto;17/03/2018;17/03/2018;12;Espanyol;Getxo
Concierto de presentacion de libro-disco: Antxinyako Ama txistualri taldea;Concierto;22/12/2018;22/12/2018;10;Euskera;Zumarraga
Concierto de swing: The Good Time Rollers;Concierto;21/06/2018;21/06/2018;Gratis;Espanyol;Noain (Valle de Erlorz)/Noain (Elortzibar)
Concierto de txistu: musica actual;Concierto;16/03/2018;16/03/2018;Gratis;Espanyol;Pamplona/Irunya
Concierto de Xabier Lizaso: oriotar bat Varsovian;Concierto;18/05/2018;18/05/2018;6;Euskera;orio
Concierto del 750 aniversario de Bergara;Concierto;28/09/2018;28/09/2018;15;Espanyol;Bergara
Concierto del alumnado de la Escuela de Musica Jose Antonio Egia de Bermeo;Concierto;12/06/2018;13/06/2018;27;Espanyol;Bermeo
Concierto del alumnado de violin de Zumarte;Concierto;15/03/2018;15/03/2018;18;Espanyol;Usurbil
Concierto del alumnado del Conservatorio de Musica Juan Crisostomo de Arriaga;Concierto;21/03/2018;21/03/2018;Gratis;Espanyol;Bilbao
Concierto del coro de mujeres gitanas Gure Gole;Concierto;26/06/2018;26/06/2018;Gratis;Espanyol;Bilbao
Concierto del dia de Santa Cecilia de la Banda Municipal de Hernani;Concierto;17/11/2018;17/11/2018;10;Euskera;Hernani
Concierto del organista Simon Berry;Concierto;05/09/2018;05/09/2018;Gratis;Espanyol;Donostia / San Sebastian
Concierto del pianista Ignacio Araquistain;Concierto;20/04/2018;20/04/2018;18;Espanyol;Azpeitia
Concierto didactico de la Banda Municipal de Musica de Bergara;Concierto;22/04/2018;22/04/2018;18;Espanyol;Bergara
Concierto didactico: Trakamatraka;Concierto;23/11/2018;23/11/2018;10;Espanyol;Zamudio
Concierto en homenaje a Mikel Laboa;Concierto;01/12/2018;01/12/2018;6;Euskera;Zumarraga
Concierto en homenaje a Tom Petty;Concierto;05/01/2018;05/01/2018;Gratis;Ingles;Donostia / San Sebastian
Concierto especial de Navidad: Zarautz Abesbatza + Txinpirin Abesbatza + Zarautz-Txiki Abesbatza;Concierto;15/12/2018;15/12/2018;10;Espanyol;Zarautz
Concierto familiar de la Banda Municipal de Portugalete: Especial Disney;Concierto;25/11/2018;25/11/2018;Gratis;Espanyol;Portugalete
Concierto Fin de Curso de la Escuela de Musica de Alegria-Dulantzi;Concierto;09/06/2018;09/06/2018;Gratis;Euskera / Espanyol;Alegria-Dulantzi
Concierto folk: Aly Bain and Phil Cunningham + Xabi Aburruzaga Trio;Concierto;10/03/2018;10/03/2018;22;Ingles;Sopela
Concierto homenaje a Alberto Agirre Abesbatza;Concierto;25/11/2018;25/11/2018;Gratis;Euskera;Andoain
Concierto homenaje a Pablo Recalde;Concierto;08/09/2018;08/09/2018;Gratis;Espanyol;Pamplona/Irunya
Concierto interescolar de clarinete de Urnieta-Andoain;Concierto;14/05/2018;14/05/2018;Gratis;Euskera;Urnieta
Concierto lirico de Carnaval del alumnado del Conservatorio Juan Crisostomo de Arriaga;Concierto;06/02/2018;06/02/2018;Gratis;Espanyol;Bilbao
Concierto Navidad Banda Azkoaga;Concierto;22/12/2018;22/12/2018;Gratis;Espanyol;Zalla
Concierto navidenyo de la Banda Municipal de Txistularis de San Sebastian;Concierto;23/12/2018;23/12/2018;Gratis;Euskera / Espanyol;Donostia / San Sebastian
Concierto ordizia 750;Concierto;23/07/2018;23/07/2018;20;Espanyol;ordizia
Concierto para piano nº 1 de Tchaikovsky;Concierto;11/01/2018;11/01/2018;34;Espanyol;Bilbao
Concierto pedagogico;Concierto;19/03/2018;19/03/2018;Gratis;Euskera;Lezo
Concierto por la memoria;Concierto;05/05/2018;05/05/2018;22;Espanyol;Altsasu/Alsasua
Concierto Rock-Surf + Grafic Recording;Concierto;20/10/2018;20/10/2018;8;Espanyol;Alegria-Dulantzi
Concierto solidario con Siria;Concierto;04/05/2018;04/05/2018;34;Espanyol;Hondarribia
Concierto solidario de Navidad de Super Amara: Ninya Pastori + Anne Etchegoyen + oscar Terol;Concierto;14/12/2018;14/12/2018;22;Espanyol;Donostia / San Sebastian
Concierto solidario del orfeon Donostiarra;Concierto;19/10/2018;19/10/2018;6;Euskera / Espanyol;Donostia / San Sebastian
Concierto tributo a Queen;Concierto;19/08/2018;19/08/2018;Gratis;Ingles;Zarautz
Concierto Violeta: Silvia Palumbo;Concierto;17/05/2018;17/05/2018;27;Espanyol;Muskiz
Concierto XXV Aniversario de la Escuela de Musica Luis Aramburu;Concierto;20/03/2018;20/03/2018;35;Espanyol;Vitoria-Gasteiz
Concierto y charla interactiva de Bely Basarte;Concierto;29/09/2018;29/09/2018;Gratis;Espanyol;Donostia / San Sebastian
Conciertos Corales de Navidad 2018;Concierto;30/11/2018;28/12/2018;Gratis;Espanyol;Bilbao
Conciertos Corales Navidenyos;Concierto;30/11/2018;30/11/2018;Gratis;Euskera / Espanyol;Bilbao
CoNCIERToS DE ALUMNoS/AS DE LA ESCUELA DE MuSICA LoURDES IRIoNDo;Concierto;17/12/2018;20/12/2018;10;Euskera;Urnieta
Conciertos de arte sonoro: AAAh + Terri Florido + Miguel A. Garcia + Lucas Gaudin + Enrique Hurtado + oier Iruretagoiena + Matias Riquelme + SSALNK + Fernando Ulzion;Concierto;09/05/2018;10/05/2018;Gratis;Espanyol;Bilbao
Conciertos de fin de curso de alumnos/as de la Escuela de Musica Lourdes Iriondo;Concierto;04/06/2018;08/06/2018;27;Euskera;Urnieta
Conciertos de grupos de Errenteria Musikal;Concierto;22/05/2018;25/05/2018;27;Espanyol;Errenteria
Conciertos del alumnado de la Escuela de Musica Lourdes Iriondo;Concierto;04/06/2018;08/06/2018;27;Euskera;Urnieta
Conciertos para piano de Mozart;Concierto;20/05/2018;20/05/2018;22;Espanyol;Donostia / San Sebastian
Conciertos participativos: El Mesias de Handel;Concierto;29/11/2018;29/11/2018;12;Espanyol;Bilbao
Conciertos por el 25 aniversario de Psilocybenea;Concierto;24/08/2018;25/08/2018;15;Espanyol;Hondarribia
Conciertos solidarios: Carlos Jean + Tea Party + Dientes de Luna;Concierto;21/04/2018;21/04/2018;22;Espanyol;Bilbao
Concierto-taller Lalala;Actividad infantil;10/03/2018;10/03/2018;18;Espanyol;Usurbil
Concrete Work. Elisa Valero 1996-2016;Exposicion;08/11/2018;25/11/2018;10;Espanyol;Arrigorriaga
Concurso Cartel de Fiestas de San Prudencio y Nuestra Senyora de Estibaliz 2018;Concurso;23/01/2018;06/03/2018;35;Euskera / Espanyol;Vitoria-Gasteiz
Concurso Cuentos Ignacio Aldecoa 2018;Concurso;27/01/2018;03/09/2018;35;Espanyol;Vitoria-Gasteiz
Concurso de baile a lo suelto de San Sebastian 2018 (Euskal Jaiak);Concurso;02/09/2018;02/09/2018;20;Espanyol;Donostia / San Sebastian
Concurso de Cante Flamenco de San Sebastian 2018;Concurso;01/12/2018;01/12/2018;22;Espanyol;Donostia / San Sebastian
Concurso de Cante Flamenco de San Sebastian 2018;Concurso;01/12/2018;01/12/2018;22;Espanyol;Donostia / San Sebastian
